mse_adj,mse_raw,qlike_filtered,qlike_nofilter,n_samples,exp_id,experiment_name,delta_qlike_filt,delta_qlike_no,delta_mse,delta_mse_raw
0.3925824970362965,6.329929395842185e-11,0.33494934384747727,0.33498578643133264,195160,1,baseline,0.0,0.0,0.0,0.0
0.3925824970362965,6.329929395842185e-11,0.33494934384747727,0.33498578643133264,195160,3,liquidity,0.0,0.0,0.0,0.0
0.3925824970362965,6.329929395842185e-11,0.33494934384747727,0.33498578643133264,195160,4,market_ew,0.0,0.0,0.0,0.0
0.3925824970362965,6.329929395842185e-11,0.33494934384747727,0.33498578643133264,195160,5,market_vw,0.0,0.0,0.0,0.0
0.3925824970362965,6.329929395842185e-11,0.33494934384747727,0.33498578643133264,195160,7,macro_vol,0.0,0.0,0.0,0.0
0.3925824970362965,6.329929395842185e-11,0.33494934384747727,0.33498578643133264,195160,6,sentiment,0.0,0.0,0.0,0.0
0.3925824970362965,6.329929395842185e-11,0.33494934384747727,0.33498578643133264,195160,8,vol_demand,0.0,0.0,0.0,0.0
0.39222366159899114,7.533716030860065e-11,0.33732214006806993,0.3373588281550673,195160,2,microstructure,0.0023727962205926656,0.002373041723734648,-0.0003588354373053604,1.2037866350178796e-11
0.3886793659010268,7.783932157803337e-11,0.37765734120703154,0.3809131946494078,195160,9,all_features,0.04270799735955427,0.04592740821807517,-0.0039031311352696885,1.454002761961152e-11
